"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","genename"
"ENSG00000133640",4.56690100683366,2.09263712066709,0.939362029132821,2.22772164061063,0.0258990830036153,0.0471468237780734,"LRRIQ1","84125","leucine rich repeats and IQ motif containing 1"
"ENSG00000185046",4.47201315908191,3.62546057365386,1.24583719617187,2.9100596649337,0.00361359764441515,0.00767726713037198,"ANKS1B","56899","ankyrin repeat and sterile alpha motif domain containing 1B"
"ENSG00000120860",155.516783506469,-2.01354241171998,0.160217856268743,-12.567528105872,3.1852797197628e-36,3.84477088532876e-35,"WASHC3","51019","WASH complex subunit 3"
"ENSG00000136010",1042.27089977125,-2.77224173597155,0.210957894320149,-13.1412087938478,1.91148579355339e-39,2.53113006517429e-38,"ALDH1L2","160428","aldehyde dehydrogenase 1 family member L2"
"ENSG00000198855",125.685788914678,-2.5352105009918,0.190228772351595,-13.3271663884054,1.60893550239181e-40,2.20376314444708e-39,"FICD","11153","FIC domain protein adenylyltransferase"
"ENSG00000110880",6781.52826557586,-2.30396361180706,0.0992541026403724,-23.2127796284151,3.38283925298168e-119,1.91754941963246e-117,"CORO1C","23603","coronin 1C"
"ENSG00000122966",313.167928248048,-3.28379920740662,0.143426651831543,-22.8953208171065,5.17267801781914e-116,2.82351587505994e-114,"CIT","11113","citron rho-interacting serine/threonine kinase"
"ENSG00000183955",461.365005299309,-2.45277601864129,0.101351264186209,-24.200744197279,2.18494838726791e-129,1.53341758721688e-127,"KMT5A","387893","lysine methyltransferase 5A"
"ENSG00000165480",185.117400003488,-2.8483020072859,0.172799082535619,-16.4833167253581,4.83575928968419e-61,1.05740979838821e-59,"SKA3","221150","spindle and kinetochore associated complex subunit 3"
"ENSG00000180730",9.31739624926444,2.93165131155047,0.761783034210964,3.84840719718444,0.000118888318736138,0.000305789885084329,"SHISA2","387914","shisa family member 2"
"ENSG00000139514",1569.80661251738,-2.42376754808268,0.140832076608644,-17.2103373496228,2.22133999549535e-66,5.4023281936651e-65,"SLC7A1","6541","solute carrier family 7 member 1"
"ENSG00000102802",110.286266942413,2.32793502438304,0.202106016249496,11.5183855858564,1.06589345881285e-30,1.08338881351612e-29,"MEDAG","84935","mesenteric estrogen dependent adipogenesis"
"ENSG00000139618",103.443849449802,-2.12177537301595,0.201287084357933,-10.5410408212926,5.58770256191117e-26,4.87864694060704e-25,"BRCA2","675","BRCA2 DNA repair associated"
"ENSG00000139597",7.48760001188774,2.56047030399433,0.802464477940411,3.1907584377641,0.00141899867725793,0.00318750228706408,"N4BP2L1","90634","NEDD4 binding protein 2 like 1"
"ENSG00000180332",9.37702180546424,-4.25826790865942,0.966456750608147,-4.4060615293751,1.05267073097393e-05,3.04022363964214e-05,"KCTD4","386618","potassium channel tetramerization domain containing 4"
"ENSG00000136108",749.956363794828,-2.02783183743919,0.084121117846381,-24.1060971294074,2.15752735234531e-128,1.47211287587339e-126,"CKAP2","26586","cytoskeleton associated protein 2"
"ENSG00000139734",376.886782058311,-3.00416047367931,0.129060251737929,-23.2771936612954,7.54764957044939e-120,4.34520544411262e-118,"DIAPH3","81624","diaphanous related formin 3"
"ENSG00000276644",229.621412252385,4.66280108693343,0.229215439107516,20.3424389957706,5.41684557069012e-92,2.10088079002187e-90,"DACH1","1602","dachshund family transcription factor 1"
"ENSG00000136122",40.5636814963845,-2.01935507687891,0.313118039202466,-6.44918153557154,1.12455797131822e-10,4.84612145651694e-10,"BORA","79866","BORA aurora kinase A activator"
"ENSG00000136160",116.020156908482,4.74565669307086,0.340483858826919,13.9379784681166,3.72337510768671e-44,5.58241122452562e-43,"EDNRB","1910","endothelin receptor type B"
"ENSG00000184564",101.25352163079,2.86858623601201,0.228169007122694,12.5721993192067,3.00253381129555e-36,3.63013480811107e-35,"SLITRK6","84189","SLIT and NTRK like family member 6"
"ENSG00000088448",1041.5088322989,2.36777272046564,0.0824391276520796,28.7214674378703,2.0583633292202e-181,2.80890358759697e-179,"ANKRD10","55608","ankyrin repeat domain 10"
"ENSG00000100889",370.89218451883,-2.1170245208819,0.118603001514509,-17.8496706984512,2.90745694454291e-71,7.80511847881118e-70,"PCK2","5106","phosphoenolpyruvate carboxykinase 2, mitochondrial"
"ENSG00000168952",126.190018512136,-2.47524148944997,0.192413535570812,-12.8641754963181,7.16018725671533e-38,9.07367496040159e-37,"STXBP6","29091","syntaxin binding protein 6"
"ENSG00000151320",179.567802771922,3.72067912205116,0.208647919955169,17.8323326820157,3.96526295679072e-71,1.06061788488533e-69,"AKAP6","9472","A-kinase anchoring protein 6"
"ENSG00000151322",7.3095690583722,6.23705942001055,1.29914600906667,4.80089179852185,1.57960604409153e-06,4.95957261990222e-06,"NPAS3","64067","neuronal PAS domain protein 3"
"ENSG00000100479",37.0829923001356,-2.64019396518021,0.34906075338948,-7.56370900922881,3.91735553035622e-14,2.0685770622139e-13,"POLE2","5427","DNA polymerase epsilon 2, accessory subunit"
"ENSG00000125384",562.779146692896,-2.72049307007012,0.102236932777874,-26.6096898268734,5.24357783305573e-156,5.18656712104532e-154,"PTGER2","5732","prostaglandin E receptor 2"
"ENSG00000073712",2356.74691021857,-2.30515285904051,0.0653960001146804,-35.2491414612227,3.53644744667636e-272,1.33641442228503e-269,"FERMT2","10979","FERM domain containing kindlin 2"
"ENSG00000100526",104.744101453092,-3.67074798244951,0.253925544220375,-14.4560012413078,2.29764143701298e-47,3.69679470509796e-46,"CDKN3","1033","cyclin dependent kinase inhibitor 3"
"ENSG00000126787",369.945435388785,-3.1077185819689,0.127266680593918,-24.4189489932953,1.07604400264837e-131,7.85085965892658e-130,"DLGAP5","9787","DLG associated protein 5"
"ENSG00000140015",26.6173139881436,3.843789506463,0.54110447934187,7.10359949549501,1.21548768853182e-12,5.91997936337803e-12,"KCNH5","27133","potassium voltage-gated channel subfamily H member 5"
"ENSG00000179841",19.4842532638599,-2.95595447974227,0.526596013100266,-5.61332483764826,1.98475504271436e-08,7.32564984210476e-08,"AKAP5","9495","A-kinase anchoring protein 5"
"ENSG00000205683",316.720993626956,-2.36374954154538,0.128431509648674,-18.4047477757714,1.20343615725004e-75,3.45735713168638e-74,"DPF3","8110","double PHD fingers 3"
"ENSG00000021645",288.606656256544,-2.10738845469148,0.250457905093418,-8.41414230429439,3.95780020827337e-17,2.39155635381439e-16,"NRXN3","9369","neurexin 3"
"ENSG00000211448",1884.75741158654,2.52372169455756,0.0653981296546727,38.5901203579336,0,0,"DIO2","1734","iodothyronine deiodinase 2"
"ENSG00000100629",93.2285978784827,-2.26333988414568,0.212484558054277,-10.6517852632262,1.71052701961046e-26,1.51591985658563e-25,"CEP128","145508","centrosomal protein 128"
"ENSG00000100628",5.11350304704213,-2.87237569346654,0.985439524011169,-2.91481681369418,0.00355897376049115,0.00757103857998247,"ASB2","51676","ankyrin repeat and SOCS box containing 2"
"ENSG00000119698",5.20954676196381,-2.16302237946923,0.871789507207825,-2.48112917348246,0.0130966902538973,0.0252973815153262,"PPP4R4","57718","protein phosphatase 4 regulatory subunit 4"
"ENSG00000185559",85.665173301964,2.27174609454443,0.251045956493022,9.04912441641968,1.4411929306925e-19,9.76116792855974e-19,"DLK1","8788","delta like non-canonical Notch ligand 1"
"ENSG00000187951",56.0463120857377,-2.40946140466357,0.275321018495355,-8.75146190374933,2.10606445216085e-18,1.3542398732961e-17,"LOC100288637","100288637","OTU deubiquitinase 7A pseudogene"
"ENSG00000198826",605.493224579422,-2.01784808724459,0.10491745374227,-19.2327207273008,1.97015955895497e-82,6.29852745767428e-81,"ARHGAP11A","9824","Rho GTPase activating protein 11A"
"ENSG00000166073",2268.80918089117,-2.20667084197543,0.060821960330067,-36.2808240642085,3.2464770793994e-288,1.54343803858672e-285,"GPR176","11245","G protein-coupled receptor 176"
"ENSG00000104081",804.838487338128,4.43413656937962,0.12163638430902,36.454031370372,5.93855588351479e-291,2.91741455370803e-288,"BMF","90427","Bcl2 modifying factor"
"ENSG00000156970",268.53659875801,-3.08544701930591,0.147530285030671,-20.9139907691798,3.99389134807515e-97,1.68177059108376e-95,"BUB1B","701","BUB1 mitotic checkpoint serine/threonine kinase B"
"ENSG00000137812",300.153048001711,-3.00238727849391,0.139844381298897,-21.4694880881681,3.00307912726993e-102,1.3618270823909e-100,"KNL1","57082","kinetochore scaffold 1"
"ENSG00000051180",88.1058022270222,-2.25179993723775,0.219593752752772,-10.2543897948359,1.13088003394378e-24,9.52939390523922e-24,"RAD51","5888","RAD51 recombinase"
"ENSG00000128917",1307.34250385583,3.85825311458491,0.0865185430493065,44.5945224989065,0,0,"DLL4","54567","delta like canonical Notch ligand 4"
"ENSG00000104147",19.2729740376708,-3.87569985120174,0.623143331049113,-6.21959613156203,4.98436168126658e-10,2.05884311823169e-09,"OIP5","11339","Opa interacting protein 5"
"ENSG00000137804",313.592361024413,-3.03835479382971,0.135683455453102,-22.3929644456902,4.60892399585511e-111,2.36677079619904e-109,"NUSAP1","51203","nucleolar and spindle associated protein 1"
"ENSG00000092445",393.504792985192,-2.23026019496218,0.106736448048668,-20.8950197962861,5.94320311966434e-97,2.48837862436401e-95,"TYRO3","7301","TYRO3 protein tyrosine kinase"
"ENSG00000092470",84.5668181456735,-2.54220639440955,0.238078764626912,-10.6780056524293,1.29013477057878e-26,1.14957716135369e-25,"WDR76","79968","WD repeat domain 76"
"ENSG00000137766",3.76330157024153,5.28379191390514,1.40909133144908,3.74978668591439,0.000176985057833132,0.000447180830163673,"UNC13C","440279","unc-13 homolog C"
"ENSG00000157456",291.436396187751,-3.38030726975255,0.150171741209339,-22.5096096145041,3.3420028201334e-112,1.73431118180021e-110,"CCNB2","9133","cyclin B2"
"ENSG00000074410",288.491968674274,-2.94098455065876,0.139391517204727,-21.098734052369,8.16940912630303e-99,3.52048981589047e-97,"CA12","771","carbonic anhydrase 12"
"ENSG00000166803",146.18021274968,-2.60919745282437,0.188086533456625,-13.8723246416048,9.32063617333283e-44,1.38895385159332e-42,"PCLAF","9768","PCNA clamp associated factor"
"ENSG00000188501",48.4047911896458,-3.26973625329601,0.343685253895035,-9.51375194670013,1.83907113535609e-21,1.36959223814442e-20,"LCTL","197021","lactase like"
"ENSG00000137807",569.129258708053,-2.41742148080289,0.101650558214461,-23.7816842648581,5.16763912461376e-125,3.32579324971867e-123,"KIF23","9493","kinesin family member 23"
"ENSG00000138623",2851.61916336974,-2.40668774847487,0.0581377315994265,-41.3963132420979,0,0,"SEMA7A","8482","semaphorin 7A (JohnMiltonHagen blood group)"
"ENSG00000140465",2.97233977528917,4.94697237084681,1.47125833387838,3.36240907319528,0.00077265567649601,0.00180265938898183,"CYP1A1","1543","cytochrome P450 family 1 subfamily A member 1"
"ENSG00000136378",1190.06353560081,2.13136943568176,0.0788327303769641,27.0366055506377,5.48948079080681e-161,5.86260636919644e-159,"ADAMTS7","11173","ADAM metallopeptidase with thrombospondin type 1 motif 7"
"ENSG00000198901",744.768135087352,-3.17652098959607,0.0928701286630453,-34.2039042620608,2.11544739123759e-256,6.49530492751241e-254,"PRC1","9055","protein regulator of cytokinesis 1"
"ENSG00000076344",6.68984075370628,-2.16370462812015,0.785093300880238,-2.75598406672714,0.00585158473778045,0.0120062168822788,"RGS11","8786","regulator of G protein signaling 11"
"ENSG00000162068",4.72805429702073,-2.76346317620174,1.00735537537649,-2.74328528317915,0.00608278142053644,0.0124493865540711,"NTN3","4917","netrin 3"
"ENSG00000005001",11.1319706152433,3.55026307012936,0.77647084518608,4.57230698633449,4.82383505567773e-06,1.44616926465782e-05,"PRSS22","64063","serine protease 22"
"ENSG00000127564",94.9230100781104,-2.70357324107532,0.232944837545365,-11.606066352721,3.83872255143308e-31,3.94251518906068e-30,"PKMYT1","9088","protein kinase, membrane associated tyrosine/threonine 1"
"ENSG00000183454",3.88490944701952,3.3490548952485,1.2773892938485,2.62179659041803,0.00874676183421987,0.0174273051119011,"GRIN2A","2903","glutamate ionotropic receptor NMDA type subunit 2A"
"ENSG00000133392",16.7118796639519,-2.27169090941891,0.503980822253275,-4.5074947480388,6.55975539168115e-06,1.9378166959831e-05,"MYH11","4629","myosin heavy chain 11"
"ENSG00000103534",1.43671654542654,3.87345126870986,1.71112672259746,2.26368463396448,0.023593518242319,0.0432758272377469,"TMC5","79838","transmembrane channel like 5"
"ENSG00000166851",502.683929770066,-3.3292374174235,0.121688979434653,-27.3585778506041,8.53773959687961e-165,9.3902392670755e-163,"PLK1","5347","polo like kinase 1"
"ENSG00000103522",67.2659602385703,2.59545055361842,0.277354928365099,9.35786707998159,8.13625170427649e-21,5.85794223828172e-20,"IL21R","50615","interleukin 21 receptor"
"ENSG00000171241",406.777106119105,-3.16899768726396,0.124227297513166,-25.5096725977485,1.53970429366817e-143,1.2820430440724e-141,"SHCBP1","79801","SHC binding and spindle associated 1"
"ENSG00000140807",3.70758930742192,5.25254732931307,1.40126163131497,3.74844155576,0.000177936789013654,0.000449508467000898,"NKD1","85407","NKD inhibitor of WNT signaling pathway 1"
"ENSG00000103449",1051.52143130918,2.35381530130325,0.0844340378394154,27.8775640906806,4.99214111052648e-171,6.03067013827371e-169,"SALL1","6299","spalt like transcription factor 1"
"ENSG00000198417",8.7900051514084,2.14218661603347,0.700917126638617,3.05626233775559,0.00224115073921109,0.00490351537922997,"MT1F","4494","metallothionein 1F"
"ENSG00000187193",162.794814534467,2.3700346040203,0.173125213629439,13.6897136721701,1.16969267952763e-42,1.70009178608267e-41,"MT1X","4501","metallothionein 1X"
"ENSG00000006210",8.42338075646171,-2.12398141393829,0.678065913326869,-3.13241142519193,0.00173376732271162,0.0038505519593315,"CX3CL1","6376","C-X3-C motif chemokine ligand 1"
"ENSG00000102996",367.71965591051,3.29631501666857,0.140991825542458,23.3794761078253,6.91279204434042e-121,4.05899319320674e-119,"MMP15","4324","matrix metallopeptidase 15"
"ENSG00000157368",5.45535174206165,-4.07744633523704,1.22043414007946,-3.34098023099514,0.000834831670718032,0.00193881959707569,"IL34","146433","interleukin 34"
"ENSG00000172137",29.5611429312759,2.00482950445222,0.374890078031667,5.34777958109329,8.90398068321911e-08,3.10964140543325e-07,"CALB2","794","calbindin 2"
"ENSG00000086696",115.856944688105,4.6217774240671,0.318018506192064,14.5330455117471,7.48186631746841e-48,1.22383735612486e-46,"HSD17B2","3294","hydroxysteroid 17-beta dehydrogenase 2"
"ENSG00000260300",3.78101484470844,3.27671677214763,1.29004580380628,2.54000033369333,0.0110852363097067,0.0217137443823043,NA,NA,NA
"ENSG00000131153",106.940896427591,-2.63874130249392,0.211843045045724,-12.4561148652502,1.29528661394386e-35,1.54449305148095e-34,"GINS2","51659","GINS complex subunit 2"
"ENSG00000187741",129.136068838354,-2.07893154568257,0.183963916278702,-11.3007571687756,1.30091463192657e-29,1.27819198968892e-28,"FANCA","2175","FA complementation group A"
"ENSG00000129195",205.613024134877,-3.19545799568225,0.176710343596514,-18.0830274597762,4.33607900351509e-73,1.19519579121186e-71,"PIMREG","54478","PICALM interacting mitotic regulator"
"ENSG00000259224",3.81186553607602,2.5953960883331,1.11615791798086,2.32529469757128,0.0200562076354575,0.0373264791174862,"SLC35G6","643664","solute carrier family 35 member G6"
"ENSG00000132510",1120.05262837464,2.03191724769292,0.0843251895193404,24.0962073050176,2.73936989982333e-128,1.8604992434837e-126,"KDM6B","23135","lysine demethylase 6B"
"ENSG00000178999",168.555045129253,-3.06415811263696,0.183391047667705,-16.7083298318305,1.13983509386411e-62,2.57257115059254e-61,"AURKB","9212","aurora kinase B"
"ENSG00000125409",1.37198404329732,-4.00075248681905,1.75280039411926,-2.28249177729638,0.022460322395621,0.0413620181765166,"TEKT3","64518","tektin 3"
"ENSG00000076382",405.631109926366,-2.73533208684633,0.116590496866595,-23.4610209267412,1.02030791568757e-121,6.11272278918837e-120,"SPAG5","10615","sperm associated antigen 5"
"ENSG00000126860",4.41348250617296,-2.58603981566416,1.00398682168305,-2.57577067727742,0.0100016955696613,0.0197329302952702,"EVI2A","2123","ecotropic viral integration site 2A"
"ENSG00000172716",419.63994515886,-2.02544525039325,0.101635962541874,-19.9284308402035,2.30681832198302e-88,8.4571861764641e-87,"SLFN11","91607","schlafen family member 11"
"ENSG00000108342",4.36743839018721,5.49810923100417,1.37732762481283,3.99186739012174,6.5555029947937e-05,0.000173705507258665,"CSF3","1440","colony stimulating factor 3"
"ENSG00000094804",151.872503780832,-2.13927748907683,0.175807313802263,-12.1683076932906,4.58489701873374e-34,5.21390526713718e-33,"CDC6","990","cell division cycle 6"
"ENSG00000131747",1743.84285765667,-2.92418912759373,0.0696221032201387,-42.0008731759757,0,0,"TOP2A","7153","DNA topoisomerase II alpha"
"ENSG00000221852",297.179189335458,-2.06886521705993,0.12272397141415,-16.8578737570204,9.18337325643088e-64,2.11475867270747e-62,"KRTAP1-5","83895","keratin associated protein 1-5"
"ENSG00000188581",1.79503298521741,-4.40514513124634,1.63867324284483,-2.68823888501332,0.00718299892115853,0.0144958288511618,"KRTAP1-1","81851","keratin associated protein 1-1"
"ENSG00000212724",141.923482370956,-2.80062012677231,0.207276559133847,-13.5115139814909,1.33742437111797e-41,1.89346401359622e-40,"KRTAP2-3","730755","keratin associated protein 2-3"
"ENSG00000131737",19.4865317167288,-2.32579864923279,0.467534697969053,-4.9746011565258,6.5382115531547e-07,2.13233374353605e-06,"KRT34","3885","keratin 34"
"ENSG00000171346",34.7864383329475,-2.69860214280491,0.367565012012434,-7.34183628640266,2.10683011098445e-13,1.06685786587352e-12,"KRT15","3866","keratin 15"
"ENSG00000171345",25.4268475789177,-2.37489297248967,0.412603277546159,-5.75587519957105,8.61940486944741e-09,3.26478511863058e-08,"KRT19","3880","keratin 19"
"ENSG00000173805",20.2473049141011,2.8422987845013,0.513060108034797,5.53989433204682,3.02654210327237e-08,1.10000437775655e-07,"HAP1","9001","huntingtin associated protein 1"
"ENSG00000186185",151.351625572307,-2.94093733509863,0.18674818381504,-15.7481442390434,7.07265191790937e-56,1.41433845272928e-54,"KIF18B","146909","kinesin family member 18B"
"ENSG00000006062",95.485576350494,-2.13839954516186,0.207914444805094,-10.2849975006136,8.23442115424116e-25,6.97064324935131e-24,"MAP3K14","9020","mitogen-activated protein kinase kinase kinase 14"
"ENSG00000189120",4.09535409447687,-2.91427535032207,1.10822494665024,-2.62967853153899,0.00854656430534841,0.017046862191396,"SP6","80320","Sp6 transcription factor"
"ENSG00000154920",32.4813045189648,-2.39887847360256,0.366990443065734,-6.53662382475961,6.2923045595602e-11,2.7599995416309e-10,"EME1","146956","essential meiotic structure-specific endonuclease 1"
"ENSG00000068489",527.868372422255,-3.28311258392141,0.109401846194215,-30.009663439254,7.34103923047839e-198,1.30352091781675e-195,"PRR11","55771","proline rich 11"
"ENSG00000136492",160.942137410396,-2.66488475305059,0.174813683914611,-15.2441427545928,1.80080914803443e-52,3.2524908362416e-51,"BRIP1","83990","BRCA1 interacting DNA helicase 1"
"ENSG00000173826",24.9492852519336,3.72445079669766,0.540334699668114,6.89285881322318,5.46821411292562e-12,2.56739533597635e-11,"KCNH6","81033","potassium voltage-gated channel subfamily H member 6"
"ENSG00000108932",593.620514665934,3.86329422850793,0.135042980219029,28.6078863354612,5.36043162873216e-180,7.24789370130776e-178,"SLC16A6","9120","solute carrier family 16 member 6"
"ENSG00000154262",6.58340245481066,2.0192970611849,0.841319262361664,2.40015550757335,0.0163881081106731,0.0310487128596349,"ABCA6","23460","ATP binding cassette subfamily A member 6"
"ENSG00000180616",4.90784875602604,2.17026621326043,0.915625213982757,2.37025606123304,0.0177757695981695,0.03346695098848,"SSTR2","6752","somatostatin receptor 2"
"ENSG00000141540",16.6562057663205,-2.04501046055127,0.480648905437192,-4.25468660683033,2.09342012081252e-05,5.84444511091778e-05,"TTYH2","94015","tweety family member 2"
"ENSG00000170412",2.67049334103332,4.77285366864814,1.48100260876667,3.22271793472587,0.00126980527927466,0.00287736626782748,"GPRC5C","55890","G protein-coupled receptor class C group 5 member C"
"ENSG00000266714",5.04806097430217,2.23173086428515,0.929766175540374,2.4003141036918,0.0163810087415347,0.0310392526141346,"MYO15B","80022","myosin XVB"
"ENSG00000186919",5.63916525864685,2.82627381461367,0.95601677576857,2.95630148575745,0.00311352585784316,0.00667837928873418,"ZACN","353174","zinc activated ion channel"
"ENSG00000161544",262.956932809331,2.19376268875584,0.129955809925547,16.8808358011286,6.22571290660753e-64,1.44495365067058e-62,"CYGB","114757","cytoglobin"
"ENSG00000167900",535.537322697115,-2.99316984531553,0.113333402790753,-26.4103059787396,1.04332636589705e-153,1.00500287454841e-151,"TK1","7083","thymidine kinase 1"
"ENSG00000089685",509.548185635596,-3.09766103190832,0.114589406974419,-27.0326997381168,6.10171600463847e-161,6.46957485441451e-159,"BIRC5","332","baculoviral IAP repeat containing 5"
"ENSG00000176890",325.036329396194,-2.89694781957561,0.131029403205651,-22.1091430526387,2.58123711437803e-108,1.28088459904725e-106,"TYMS","7298","thymidylate synthetase"
"ENSG00000080986",148.756742367977,-2.8649976458641,0.18925277450242,-15.1384710390466,9.02884655915087e-52,1.61098233158312e-50,"NDC80","10403","NDC80 kinetochore complex component"
"ENSG00000088756",220.275890011078,2.00230856876888,0.145572398346295,13.7547267992775,4.7707948196456e-43,7.01716307903561e-42,"ARHGAP28","79822","Rho GTPase activating protein 28"
"ENSG00000154856",33.0237651765277,-3.34225410347442,0.43064559859006,-7.76103161025449,8.42413152906408e-15,4.5932242129244e-14,"APCDD1","147495","APC down-regulated 1"
"ENSG00000154864",1374.01910088605,2.35786042992096,0.0676832760483661,34.8366770579493,6.77551978897699e-266,2.21905801444318e-263,"PIEZO2","63895","piezo type mechanosensitive ion channel component 2"
"ENSG00000141458",1694.95350987576,2.35835643828826,0.137135211145407,17.1973078146039,2.78158456723206e-66,6.74259759076745e-65,"NPC1","4864","NPC intracellular cholesterol transporter 1"
"ENSG00000141441",186.061306629355,2.23259794809955,0.180566432228083,12.364413033755,4.07174710390784e-35,4.8045963824975e-34,"GAREM1","64762","GRB2 associated regulator of MAPK1 subtype 1"
"ENSG00000101638",3.76554165415875,2.55694698055931,1.15819741215102,2.20769529765269,0.0272655208598406,0.0493781330096253,"ST8SIA5","29906","ST8 alpha-N-acetyl-neuraminide alpha-2,8-sialyltransferase 5"
"ENSG00000154839",87.8632247483136,-2.80049381391141,0.239850465222443,-11.6759990909926,1.69067600919671e-31,1.75844622607912e-30,"SKA1","220134","spindle and kinetochore associated complex subunit 1"
"ENSG00000041353",215.503858386682,2.80388191517901,0.157895791865703,17.7578001417785,1.49999372681655e-70,3.9547240690201e-69,"RAB27B","5874","RAB27B, member RAS oncogene family"
"ENSG00000166510",570.336073336896,2.8308846102622,0.102927884380587,27.5035732765545,1.59110545872342e-166,1.83200876958326e-164,"CCDC68","80323","coiled-coil domain containing 68"
"ENSG00000081923",1549.06690179341,-2.52988619990506,0.0760092136681827,-33.2839412199321,6.59320121304104e-243,1.73518927638927e-240,"ATP8B1","5205","ATPase phospholipid transporting 8B1"
"ENSG00000183287",603.48721362449,-3.43610918576658,0.112997107796134,-30.4088241972167,4.19912694342105e-203,7.93419652463326e-201,"CCBE1","147372","collagen and calcium binding EGF domains 1"
"ENSG00000171791",21.0012205945772,-2.51658646681964,0.454600873259237,-5.53581529392388,3.09783902840372e-08,1.1250850566933e-07,"BCL2","596","BCL2 apoptosis regulator"
"ENSG00000150636",342.248144196322,3.13690163022239,0.134608555711728,23.3038800070052,4.04934551093645e-120,2.34036290745809e-118,"CCDC102B","79839","coiled-coil domain containing 102B"
"ENSG00000141668",43.9415616360333,8.82063214297136,1.20410240158499,7.32548339025031,2.38039110422347e-13,1.20185694052913e-12,"CBLN2","147381","cerebellin 2 precursor"
"ENSG00000141665",9.10328094968819,-2.89769571101871,0.732384670446448,-3.95652152201974,7.60490396569578e-05,0.000200001917641728,"FBXO15","201456","F-box protein 15"
"ENSG00000088836",73.1794028312979,2.16248037998345,0.260077883165088,8.31474154459643,9.19524404599624e-17,5.48884190967568e-16,"SLC4A11","83959","solute carrier family 4 member 11"
"ENSG00000171873",9.24468299236822,-2.12814447581754,0.659079688978942,-3.22896382850835,0.00124239607795114,0.00281829050282343,"ADRA1D","146","adrenoceptor alpha 1D"
"ENSG00000125845",1172.2386809597,5.52533661138903,0.207771211150542,26.5933696049238,8.09914671383474e-156,7.95768161789976e-154,"BMP2","650","bone morphogenetic protein 2"
"ENSG00000132623",21.6310783038538,-2.34633443652173,0.442705405717198,-5.29999048175295,1.15808718088636e-07,4.01125472900192e-07,"ANKEF1","63926","ankyrin repeat and EF-hand domain containing 1"
"ENSG00000172296",14.1999371259888,-2.11121750225302,0.542173951731276,-3.89398549213118,9.86105498605838e-05,0.000255956724875887,"SPTLC3","55304","serine palmitoyltransferase long chain base subunit 3"
"ENSG00000101003",84.3662813176215,-2.57671180858519,0.234899111439795,-10.9694404239822,5.36030985430543e-28,5.01907538962856e-27,"GINS1","9837","GINS complex subunit 1"
"ENSG00000088325",1049.74978195443,-3.01204014088091,0.0861136721791638,-34.9774903875218,4.94845906628383e-268,1.69605557485793e-265,"TPX2","22974","TPX2 microtubule nucleation factor"
"ENSG00000101306",1.88837168307933,-4.42603663613669,1.64499940339762,-2.6906007546234,0.00713234941885029,0.0144054496005229,"MYLK2","85366","myosin light chain kinase 2"
"ENSG00000204183",1.5425725713048,-4.16882902354583,1.68048705169473,-2.48072665560956,0.0131114875804209,0.0253226449954453,NA,NA,NA
"ENSG00000101447",219.908288524973,-2.9639125076787,0.161043122197389,-18.4044650105943,1.20973386056908e-75,3.46868825623874e-74,"FAM83D","81610","family with sequence similarity 83 member D"
"ENSG00000204103",8.94723195623996,2.41921258919195,0.701983705926347,3.44625177018821,0.000568420511989128,0.00134598031903852,"MAFB","9935","MAF bZIP transcription factor B"
"ENSG00000101057",273.977914673368,-3.17264054986208,0.153009045003554,-20.7349869400753,1.67500437916173e-95,6.8193962817916e-94,"MYBL2","4605","MYB proto-oncogene like 2"
"ENSG00000149596",16.1721699409439,-2.08919954603258,0.501710530175751,-4.16415327240734,3.12510135873126e-05,8.56569533661545e-05,"JPH2","57158","junctophilin 2"
"ENSG00000124134",3.75875436954376,-2.37606926074923,1.06072620517183,-2.24004012455253,0.0250883180816857,0.0457670048134526,"KCNS1","3787","potassium voltage-gated channel modifier subfamily S member 1"
"ENSG00000175063",257.176643129492,-2.8425663631745,0.150087429031142,-18.9394033965675,5.40055821382119e-80,1.66513445513173e-78,"UBE2C","11065","ubiquitin conjugating enzyme E2 C"
"ENSG00000196562",255.766177086689,3.00573498677477,0.151004314898876,19.9049609197435,3.68579053340885e-88,1.34458368518266e-86,"SULF2","55959","sulfatase 2"
"ENSG00000124216",323.283090514742,2.0030929875468,0.117644793779052,17.0266182055519,5.21311669773362e-65,1.23522369599997e-63,"SNAI1","6615","snail family transcriptional repressor 1"
"ENSG00000042062",529.580434708431,3.50771136339127,0.134086229212053,26.1601163967699,7.56113136272478e-151,6.96474712648987e-149,"RIPOR3","140876","RIPOR family member 3"
"ENSG00000124171",33.0932351650537,3.24880514186702,0.429761190717265,7.55955915061762,4.04437743444091e-14,2.13335843338548e-13,"PARD6B","84612","par-6 family cell polarity regulator beta"
"ENSG00000101096",197.482916558949,2.94140403120359,0.16684250800148,17.6298238766436,1.45419310783089e-69,3.7732214829598e-68,"NFATC2","4773","nuclear factor of activated T cells 2"
"ENSG00000182463",7.00540003916289,2.24355242732316,0.771976254249763,2.90624538639926,0.00365794461611943,0.00776365030996086,"TSHZ2","128553","teashirt zinc finger homeobox 2"
"ENSG00000101134",56.465839686757,-2.09400162375011,0.262199242174514,-7.98629929813599,1.39049854741649e-15,7.85780965944178e-15,"DOK5","55816","docking protein 5"
